link,price,actual_price,ratings,color,Brand,Model,Processor,RAM,Storage
https://www.daraz.com.np/products/macbook-pro-16-inch-m3-pro-2023-12c-cpu-18c-gpu-36gb-512-evostore-i131806053.html,479000.0,479000.0,0.0,Space black,MacBook,Pro ,M3,Unknown,Unknown
https://www.daraz.com.np/products/acer-nitro-5-2021-i5-11th-gen-gtx-1650-156-fhd-144hz-8gb-ram-512gb-ssd-i123292077.html,128000.0,128000.0,0.0,Black,Acer,Nitro 5,Unknown,8GB RAM,512GB SSD
https://www.daraz.com.np/products/acer-nitro-v15-laptop-anv15-51-71pd-new-intel-core-i7-13th-gen-13620h-16gb-ram-512-ssd-nvidia-geforce-rtx-3050-6gb-backlit-english-keyboard-156-fhd-display-dos-i135848386.html,130299.0,172000.0,0.0,Black,Acer,Nitro V15 Laptop ANV15,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/msi-gl65-9sdk-i7-9th-gen-256gb-ssd-1tb-hdd-16gb-ram-gtx-1660ti-156-120hz-fhd-i123285737.html,185000.0,185000.0,0.0,Black,MSI,GL65 9SDK,Unknown,16GB RAM,256GB SSD
https://www.daraz.com.np/products/hp-victus-15-fb1013-gaming-amd-ryzen-5-7535hs-512gb-ssd-8gb-ram-win11nvidia-rtx-2050-4gb-156-19201080-144hz-mica-backlit-keyboard-i129158311.html,96299.0,107999.0,0.0,Black,HP,VICTUS 15,AMD Ryzen,Unknown,512GB SSD
https://www.daraz.com.np/products/acer-predator-helios-neo-16-intel-core-i9-13900hx-16gb-ddr5-512gb-ssd-rtx-4060-8gb-graphics-16-wuxga-ips-165hz-i133314967.html,199999.0,199999.0,0.0,Black,Acer, Intel Core ,i9-13900HX,Unknown,512GB SSD
https://www.daraz.com.np/products/dell-laptop-vostro-3520-i5-12th-gen-8gb-ram-512gb-ssd-156-fhd-display-i148026754.html,64399.0,80000.0,0.0,Black,Dell,Laptop Vostro 3520 ,i5 12th Gen,8GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-precision-5470-core-i7-1280h-12th-gen-32-gb-ram-512gb-ssd-nvidia-rtx-a1000-4gb-gfx-14-fhd-ipsbacklit-keyboard-win-11-pro-i129942483.html,299990.0,325000.0,0.0,Aluminum Titan Grey,Dell,Precision 5470 Core ,i7,Unknown,512GB SSD
https://www.daraz.com.np/products/lenovo-loq-gaming-laptop-2024-156-fhd-144hz-display-amd-ryzen-7-8845hs-16-gb-ram-512gb-ssd-rtx-4050-6gb-4-zone-rgb-backlit-kb-win-11-1-year-warranty-nagmani-international-i133154236.html,179900.0,179900.0,0.0,Grey,Lenovo,LOQ Gaming Laptop 2024,AMD Ryzen,Unknown,512GB SSD
https://www.daraz.com.np/products/msi-ge76-raider-10ug-i7-10th-gen-8-core-rtx-3070-2tb-ssd-16gb-ram-173-240hz-fhd-display-i123285740.html,320000.0,320000.0,0.0,Titanium Blue,MSI,GE76 Raider,Unknown,16GB RAM,Unknown
https://www.daraz.com.np/products/lenovo-v15-amd-r5-7520u-8gb-ram-512gb-ssd-i137850090.html,57999.0,57999.0,0.0,Silver,Lenovo,V15 ,AMD R5,8GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-new-loq-gaming-laptop-2023-intel-13th-gen-i5-13420h-nvidia-geforce-rtx-3050-6gb-160-wuxga-144hz-display-16gb-ddr5-ram-512gb-pcie-ssd-i128941106.html,138000.0,156100.0,0.0,Black,Lenovo, Intel 13Th Gen I5,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/acer-laptop-acer-nitro-v-15-i7-13620h-rtx-4050-6gb-16gb-ram-512gb-ssd-156-fhd-i138573911.html,140000.0,140000.0,0.0,Black,Acer,Laptop Acer Nitro V 15 ,i7,16GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-loq-gaming-laptop-2023-amd-ryzen-7-7840hs-rtx-4060-16gb-ram-512gb-ssd-156-fhd-144hz-display-1-year-warranty-i129875883.html,155999.0,155999.0,0.0,Grey,Lenovo,LOQ Gaming Laptop 2023 ,AMD Ryzen,16GB RAM,512GB SSD
https://www.daraz.com.np/products/great-asia-tk-e181-i7core-11th-gen-8gb-ram-512gb-ssd-64bit-os-156inc-screen-i127092200.html,89999.0,95000.0,0.0,sky grey,GREAT,ASIA TK,Unknown,8GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-legion-5-gaming-laptop-2024-intel-core-i7-14650hx-rtx-4050-6gb-16gb-ram-1tb-ssd-16-wqxga-165hz-display-1-year-warranty-nagmani-international-i133151431.html,215900.0,215900.0,0.0,Grey,Lenovo,Legion 5 Gaming Laptop 2024,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/dell-alienware-m15-r3-i7-10th-gen-rtx-2070-super-16gb-ram-512gb-ssd-156-fhd-300hz-display-i123271137.html,270000.0,270000.0,0.0,Black,Dell,Alienware ,M15,16GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-loq-15-gaming-laptop-2024-intel-core-i7-14700hx-rtx-4060-8gb-16gb-ram-1tb-ssd-156-fhd-1920x1080144hz-display-4-zone-rgb-backlit-1-year-warranty-nagmani-international-i133143338.html,215900.0,215900.0,0.0,Grey,Lenovo,LOQ 15 Gaming Laptop 2024,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/hp-victus-15-ryzen-5-7535hs-rtx-2050-8gb-ram-512gb-ssd-156-fhd-144hz-display-i138156015.html,100000.0,100000.0,0.0,Black,HP,Victus 15,Unknown,8GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-legion-pro-5i-i9-13900hx-rtx-4070-8gb-16gb-ram-1tb-ssd-16-display-240hz-i128476838.html,308590.0,325000.0,0.0,Black,Lenovo, ,i9-13900HX,16GB RAM,Unknown
https://www.daraz.com.np/products/asus-tuf-gaming-a15-2023-fa507nvr-lp042w-ryzen-7-7435hs-16gb-1tb-ssd-rtx-4060-8gb-fhd-2-years-international-warranty-neostore-i139497166.html,195500.0,195500.0,0.0,Dark Grey,Asus,TUF Gaming A15 ,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/asus-rog-zephyrus-g16-2023-gu603vv-core-i7-13650hx-rtx-4060-16gb-ram-1tb-ssd-16-wqxga-165hz-display-2-year-warranty-rog-backpack-mouse-nagmani-international-i128950450.html,261111.0,261111.0,0.0,Black,Asus,ROG Zephyrus G16 2023 GU603VV Core ,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/msi-thin-gf63-12ucx-i5-12450h-8gb-ddr4-1tb-ssd-rtx-2050-4gb-i138310610.html,100099.0,100099.0,0.0,Black,MSI, I5,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-intel-core-i5-13420h-13th-gen-8gb-ddr5-512gb-nvme-ssd-14-fhd-display-backlit-keyboard-finger-print-reader-i150015413.html,73000.0,73000.0,0.0,Grey,Lenovo, Intel Core ,i5-13420H,Unknown,Unknown
https://www.daraz.com.np/products/acer-aspire-3-15-amd-ryzen-7-5700u-16gb-ddr4-ram-512nvme-ssd-amd-radeon-graphics-i132046046.html,69999.0,83000.0,0.0,Silver,Laptop,Acer Aspire 3 15 ,AMD Ryzen,Unknown,Unknown
https://www.daraz.com.np/products/acer-nitro-v-15-core-i7-13620h-13th-gen-16-gb-ddr5-ram-512-gb-ssd156-fhd-144-hrzrtx-3050-6gb-gfx-backlit-keyboard-win-11-i132062462.html,137990.0,159990.0,0.0,Black,Acer,Nitro V 15 Core ,i7 -13620H,Unknown,Unknown
https://www.daraz.com.np/products/dell-vostro-3520-intel-core-i5-11th-generation-8gb-ddr4-ram-256gb-ssd-storage-intel-iris-xe-graphics-156-fhd-display-black-i128841857.html,63999.0,79000.0,0.0,Black,Dell,Vostro 3520 Intel Core ,i5 11th Gen,Unknown,256GB SSD
https://www.daraz.com.np/products/lenovo-ideapad-slim-3i-2023-15-i3-13th-gen-8gb-ram-256gb-156-fhd-display-i128167117.html,51998.0,65000.0,0.0,Silver,Lenovo,IdeaPad Slim 3i 2023 15 ,i3 13Th Gen,8GB RAM,Unknown
https://www.daraz.com.np/products/asus-tuf-gaming-a15-fa507rf-156-inch-fhd-144hz-amd-ryzen-7-6800h-rtx-2050-8gb-ddr5-ram-512-gb-nvme-ssdwindows-11-bagpack-mouse-nagmani-international-i128088002.html,136667.0,136667.0,0.0,Grey,ASUS,TUF Gaming A15,AMD Ryzen,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-legion-7-gaming-laptop-2024-intel-core-i7-14700hx-rtx-4060-8gb-16gb-ram-1tb-ssd-16-32k-165hz-display-1-year-warranty-nagmani-international-i133155139.html,268900.0,268900.0,0.0,Black,Lenovo,Legion 7 Gaming Laptop 2024,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/asus-vivobook-15-x1504va-core-i5-1335u-13th-gen-8-gb-ram-512-gb-ssd156-fhd-backlit-keyboard-fp-reader-win-11-2-years-warranty-i144257249.html,90990.0,99990.0,0.0,Silver,Asus,Vivobook 15 X1504VA Core ,i5,Unknown,Unknown
https://www.daraz.com.np/products/chuwi-corebook-x-14-windows-10-home8gb-lpddr4512gb-ssd2k-resolution-ips-display-metal-thin-body-light-and-portable-free-gift-i106045173.html,61999.0,81400.0,0.0,Dark Grey,CHUWI,CoreBook X,Unknown,Unknown,512GB SSD
https://www.daraz.com.np/products/acer-predator-helios-neo-16-2024-i9-14900hx-rtx-4060-16gb-ram-1tb-ssd-16-wqxga-240hz-display-i135890746.html,221999.0,221999.0,0.0,Black,Acer,Predator Helios Neo 16 2024 ,i9,16GB RAM,Unknown
https://www.daraz.com.np/products/acer-nitro-v-15-intel-core-i7-13th-gen-13620h-8gb-ddr5-ram-512gb-nvme-ssd-nvidia-rtx-4050-6gb-graphics-156-fhd-144hz-display-backlit-keyboard-i128898017.html,156999.0,170000.0,0.0,Black,Acer,Nitro V 15 Intel Core ,i7 13th Gen,Unknown,Unknown
https://www.daraz.com.np/products/acer-predator-helios-neo-16-intel-core-i7-14700hx-14th-generation-rtx-4060-8gb-graphics-16gb-ddr5-ram-1tb-nvme-gen-4-ssd-16-wqxga-2560-x-1600-165hz-display-i146184100.html,204999.0,240000.0,0.0,Dark Grey,Acer, ,i7-14700HX,Unknown,Unknown
https://www.daraz.com.np/products/dell-precision-3430-sff-core-i7-8700-32ghz-32gb-ram-512gb-solid-state-drive-windows-11-pro-64bit-renewed-i129855105.html,90000.0,90000.0,0.0,Black,Dell,Precision 3430,i7-8700,32GB RAM,Unknown
https://www.daraz.com.np/products/lenovo-ip-1-ryzen-3-7320u-4gb-ram256gb-ssd156-display-i146976416.html,52000.0,52000.0,0.0,Silver,Lenovo,IP 1,Unknown,4GB RAM,256GB SSD
https://www.daraz.com.np/products/acer-predator-helios-neo-16-i7-13gen-700hx-16gb-ddr5-ram-1tb-nvme-ssd-rtx-4060-156inch-ips-slim-bezel-165hz-i128166507.html,215000.0,215000.0,0.0,Obsidian black,Acer,Predator Helios,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/msi-thin-15-b12uc-gaming-laptop-12th-gen-core-i5-8gb-ram-512gb-gen4-ssd-156-fhd-144hz-nvidia-rtx-3050-4gb-wi-fi-6-186kg-i129972143.html,114900.0,117000.0,0.0,Grey,MSI,Thin 15 B12UC Gaming Laptop ,i5,8GB RAM,Unknown
https://www.daraz.com.np/products/acer-predator-helios-300-2023-i9-13th-gen-rtx-4070-16gb-ram-1tb-ssd-16-wqxga-240hz-display-2-year-warranty-i128299924.html,305000.0,305000.0,0.0,Multicolor,Acer,Predator Helios 300 2023 ,i9 13th Gen,16GB RAM,Unknown
https://www.daraz.com.np/products/dell-latitude-14-5420-i5-1135g7-8gb-ram-256gb-ssd-14-full-hd-display-i130111477.html,69999.0,95000.0,0.0,Silver,Dell,Latitude 14 5420,i5,8GB RAM,256GB SSD
https://www.daraz.com.np/products/hp-notebook13-gen-intel-core-i3-n305-8-gb-ddr4-256-gb-ssd-14-hd-1366-x-768-win-10-pro-moonlight-blue-i153560897.html,52499.0,59999.0,0.0,Lake Blue,HP,13 Gen Intel Core ,i3,Unknown,Unknown
https://www.daraz.com.np/products/honor-magic-book-x15-notebook-bbr-wah9f-intel-core-i5-10gen-8gb-ddr4-ram-512gb-nvme-ssd-15inch-display-i128893297.html,72000.0,72000.0,0.0,Grey,Honor,Magic Book X15 NoteBook BBR,i5,Unknown,Unknown
https://www.daraz.com.np/products/dell-inspiron-g15-5530-i7-13650hx-16gb-512ssd-nvidia-rtx-4060-8gb-gddr6-fhd-rgb-backlit-keyboard-2-years-warranty-neostore-i128171739.html,251000.0,251000.0,0.0,Dark Grey,Dell,Inspiron G15 5530,i7,Unknown,Unknown
https://www.daraz.com.np/products/business-series-dell-latitude-3440-12th-gen-i5-processor-8gb-512gb-ssd-backlit-3yrs-warranty-i131730660.html,78999.0,98000.0,0.0,Black,Business,Series,i5,Unknown,512GB SSD
https://www.daraz.com.np/products/honor-magicbook-x-15-with-i-5-10th-gen8gb512gb156-i128230769.html,85000.0,85000.0,0.0,Grey,Honor,Magicbook X,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-loq-15-intel-core-i5-13420h-rtx-3050-6gb-graphics-8gb-ddr5-ram-1tb-nvme-ssd-156-fhd-144hz-display-windows-11-home-i129862694.html,116999.0,116999.0,0.0,Grey,Lenovo,LOQ 15 Intel Core ,i5,Unknown,Unknown
https://www.daraz.com.np/products/asus-vivobook-14-amd-ryzen-3-7320u-8gb-ddr5-ram-256gb-nvme-ssd-amd-radeon-integrated-graphics-14-fhd-display-numeric-touchpad-windows-11-home-i149994394.html,54999.0,68000.0,0.0,Dark blue,Asus,Vivobook 14 ,AMD Ryzen,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-v15-g3-12th-gen-intel-i5-1235u-156-fhd-8gb-ddr4-ram-512gb-nvme-ssd-iron-grey-color-1-year-warranty-nagmani-international-i133202150.html,79545.0,79545.0,0.0,Grey,Lenovo,V15 G3,i5,Unknown,Unknown
https://www.daraz.com.np/products/acer-aspire-5-15-13th-gen-intel-core-i5-1335u-processor-8gb-ddr4-ram-512gb-ssd-nvidia-geforce-rtx-2050-4gb-graphics-card-156-inch-fhd-ips-display-i129572764.html,99000.0,99000.0,0.0,Black,Acer,Aspire 5 15 ,i5-1335U,Unknown,512GB SSD
https://www.daraz.com.np/products/lenovo-loq-15aph8-gaming-amd-ryzen-7-7840hs-156-fhd-144hz-8gb-ram-512gb-ssd-rtx4050-6144mb-windows-11-i131931438.html,133000.0,133000.0,0.0,Grey,Lenovo,LOQ 15APH8 Gaming ,AMD Ryzen,8GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-inspiron-15-3511-intel-core-i5-1135g7-processor-8-gb-ram-512gb-ssd-nvidia-mx350-graphics-156-fhd-display-i129732506.html,74999.0,74999.0,0.0,Black,Dell,Inspiron 15 3511 ,i5,Unknown,512GB SSD
https://www.daraz.com.np/products/dell-vostro-3530-intel-core-i7-1355u-13th-generation-16gb-ddr4-512gb-ssd-156-fhd-display-backlit-keyboard-i151413431.html,98000.0,98000.0,0.0,Black,Dell, Intel Core ,i7-1355U,Unknown,512GB SSD
https://www.daraz.com.np/products/lenovo-legion-5-gaming-laptop-ryzen-7-5800h-geforce-rtx-3050ti-gpu-4gb-gddr6-156-inch-fhd-165hz-ips-display-16gb-ddr4-ram-512gb-ssd-i116414204.html,165000.0,165000.0,0.0,Black,Lenovo,Legion 5,Unknown,Unknown,512GB SSD
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-10th-gen-intel-core-i3-8gb-ram512gb-sddwindows-113yr-warrantyarctic-grey165kg-i149340856.html,74200.0,74200.0,0.0,Grey,Lenovo,IdeaPad Slim 3 10th Gen Intel Core ,i3,8GB RAM,Unknown
https://www.daraz.com.np/products/acer-predator-helios-300-neo-16-i7-13th-gen-rtx-4050-16gb-ram-1tb-ssd-165hz-i128489176.html,190000.0,220000.0,0.0,Black,Acer,Predator Helios 300 Neo 16 ,i7 13th Gen,16GB RAM,Unknown
https://www.daraz.com.np/products/asus-vivobook-15-2024-f1504v-intel-core-5-120u-14th-gen-16gb-ddr4-ram-512gb-nvme-ssd-156-fhd-display-backlit-keyboard-fingerprint-reader-windows-11-home-i153548385.html,89999.0,98000.0,0.0,Silver,Asus,VivoBook 15,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/acer-aspire-3-2023-13th-gen-i3-8gb-ram-512gb-ssd-156-fhd-display-2-year-warranty-i128305229.html,68000.0,68000.0,0.0,Silver,Acer,Aspire 3 2023 13th Gen ,i3,8GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-ip-1-ryzen-5-7520u-8gb-ram512gb-ssd-156-display-i128112365.html,61997.0,70000.0,0.0,Silver,Lenovo,IP 1,Unknown,8GB RAM,512GB SSD
https://www.daraz.com.np/products/hp-victus-15-ryzen-7-5800h-16-gb-ram-512-gb-ssd-rtx-3050ti-156-fhd-144hz-i128949077.html,123390.0,132000.0,0.0,Grey,HP,Victus 15,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/hp-victus-15-i5-13420h-8-core-nvidia-rtx-3050-6gb-8gb-ram-512gb-ssd-156-144hz-fhd-display-i137945038.html,115000.0,115000.0,0.0,Black,HP,Victus 15 ,i5,8GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-amd-ryzen-5-7520u-8gb-ddr5-512gb-nvme-ssd-156-fhd-display-arctic-grey-i149980831.html,59999.0,59999.0,0.0,Grey,Lenovo, ,AMD Ryzen,Unknown,Unknown
https://www.daraz.com.np/products/asus-vivibook-go-e1404-ryzen-5-7520u-8-gb-ddr5-ram-512-gb-ssd14-fhd-backlit-keyboard-fp-reader-win-11-2-years-warranty-i139247718.html,77990.0,88990.0,0.0,Silver,Asus,Vivibook Go E1404 Ryzen 5,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/dell-vostro-3520-12th-gen-intel-core-i3-1215u-processor-8gb-ddr4-ram-256gb-nvme-ssd-intel-uhd-graphics-156-inch-fhd-1920-x-1080-display-i150362484.html,48999.0,59999.0,0.0,Black,Dell,Vostro 3520 ,i3,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-intel-core-i3-1305u-13th-gen-8gb-ddr5-256gb-nvme-ssd-14-fhd-display-arctic-grey-i150016402.html,54000.0,54000.0,0.0,Grey,Lenovo, Intel Core ,i3-1305U,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-ideapad-1-14amn7-ryzen-5-7520u-8gb-ram-256gb-ssd-14-fhd-display-i133125022.html,58999.0,64999.0,0.0,Silver,Lenovo, Ryzen 5,Unknown,8GB RAM,256GB SSD
https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx507zc4-2023-i5-12th-gen-12500h-rtx-3050-graphics-8-gb-ram-512-gb-ssd-156-fhd-144hz-display-windows-11-backpack-mouse-i128949467.html,146666.0,146666.0,0.0,Black,Asus,TUF Gaming F15 FX507ZC4 ,i5,Unknown,Unknown
https://www.daraz.com.np/products/acer-aspire-5-a515-56-32dk-i121924353.html,53550.0,53550.0,0.0,Silver,Acer,Aspire 5 A515,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-v14-g4-amd-ryzen-5-quad-core-7520u-14-ips-fhd-8-gb-ddr4-ram-512-gb-gen-4-nvme-ssd-47-whr-battery-lan-port-free-dos-1-year-warranty-nagmani-international-i142979795.html,70450.0,70450.0,0.0,Grey,Lenovo,V14 G4 ,AMD Ryzen,Unknown,Unknown
https://www.daraz.com.np/products/dell-i5-8th-gen-laptop-8gb256gb-ssd-13-inch-black-in-color-i150028612.html,37800.0,37800.0,0.0,Black,Dell,I5 8th,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/asus-rog-laptop-zephyrus-intel-core-i7-13th-gen-13620h-processor-16-gb-ram-512-ssd-gb-nvidia-rtx-4060-8gb-16-fhd-display-rgb-backlit-keyboard-win11-1-year-warranty-i135673571.html,197999.0,255000.0,0.0,Black,Asus,Intel core,i7,Unknown,Unknown
https://www.daraz.com.np/products/acer-nitro-5-2020-i7-10th-gen-gtx-1650ti-156-fhd-144hz-8gb-ram-512gb-ssd-i128239381.html,117000.0,117000.0,0.0,Black,Acer,Nitro 5 2020 ,i7,8GB RAM,512GB SSD
https://www.daraz.com.np/products/lenovo-thinkbook-13s-core-i7-1165g7-11th-gen-8-gb-lpddr4-ram-256-gb-ssd133-ips-backlit-keyboard-win-11-pro-i132748697.html,98990.0,115990.0,0.0,Mineral Gray,Lenovo,Thinkbook 13s Core ,i7,Unknown,Unknown
https://www.daraz.com.np/products/acer-nitro-5-12th-gen-intel-core-i5-12500h-8gb-ram-512gb-ssd-rtx-3050-156-fhd-144hz-display-i127758234.html,125000.0,125000.0,0.0,Grey,Acer, 12th Gen Intel Core ,i5-12500H,8GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-vostro-3400-core-i5-11th-gen-8gb-ram-256gb-ssd-integrated-graphics-14-fhd-display-i119084107.html,72000.0,72000.0,0.0,Black,Dell,Vostro 3400 Core ,i5 11th Gen,8GB RAM,256GB SSD
https://www.daraz.com.np/products/acer-predator-helios-neo-16-i9-14900hx-16gb-ram-512gb-ssd-rtx-4060-i138152236.html,224999.0,224999.0,0.0,Black,Acer,Predator Helios Neo 16 I9,Unknown,Unknown,512GB SSD
https://www.daraz.com.np/products/acer-swift-go-14-ultra-5-125h-16gb-ram-512gb-ssd-14-28k-oled-i138001851.html,111999.0,111999.0,0.0,Silver,Acer,Swift Go 14 Ultra 5,Unknown,Unknown,512GB SSD
https://www.daraz.com.np/products/acer-aspire-5-2022-intel-core-i5-12-gen-8-gb-ram256-gb-156-inch-display-ote-i125177301.html,80000.0,80000.0,0.0,Light Grey,Acer,6 inch Display,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-legion-pro-5i-i7-13th-gen-16gb-512gb-16-wqxga-165hz-rtx-4060-8gb-i128492782.html,215500.0,226000.0,0.0,Black,Lenovo,Legion Pro 5i ,i7 13th Gen,Unknown,Unknown
https://www.daraz.com.np/products/asus-rog-strix-g16-g614ji-core-i9-13980hx-rtx-4070-16gb-ram-1tb-ssd-16-wuxga-165hz-display-2-year-warranty-rog-backpack-mouse-nagmani-international-i128128503.html,382000.0,382000.0,0.0,Black,Asus,ROG Strix G16 G614JI Core ,i9,16GB RAM,Unknown
https://www.daraz.com.np/products/lenovo-v14-g4-13th-gen-intel-i5-1335u-14-fhd-8gb-ddr4-ram-512gb-nvme-ssd-45whr-battery-1-year-warranty-nagmani-international-i143002840.html,82500.0,82500.0,0.0,Grey,Lenovo,V14 G4,i5,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-windows-11-156-inch-hd-11th-gen-i3-8-gb-ram-256-gb-ssd-i149384231.html,75000.0,75000.0,0.0,Grey,Lenovo,6 inch HD 11th Gen ,i3,Unknown,Unknown
https://www.daraz.com.np/products/acer-extensa-15-215-i5-11th-gen-8gb-256ssd-156fhd-i116160433.html,68998.0,70000.0,0.0,Black,Acer,Extensa 15 215,i5 11th Gen,Unknown,Unknown
https://www.daraz.com.np/products/hp-envy-13-i7-12thgen-8gb-ram-512-gb-ssd-133-wuxga-360-degree-touch-display-window-11-i119083841.html,128000.0,128000.0,0.0,Silver,HP,Envy 13 ,i7,Unknown,Unknown
https://www.daraz.com.np/products/asus-vivobook-14-x1404va-intel-5-13th-gen-8gb-ram-512gb-ssd-14-fhd-free-dos-backlit-keyboard-finger-print-transparent-silver-nagmani-nternational-i150103873.html,90000.0,90000.0,0.0,Silver,ASUS, TRANSPARENT SILVER,Unknown,8GB RAM,512GB SSD
https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx507vv4-intel-i7-13th-gen-13700h-16-gb-ram-1-tb-g4-ssd-nvidia-geforce-rtx-4060-156-inch-fhd-display-win-11-jaeger-grey-backpack-mouse-2-yrs-warranty-nagmani-international-i128132417.html,231111.0,231111.0,0.0,Grey,ASUS,TUF Gaming F15 FX507VV4,i7 13th Gen,Unknown,Unknown
https://www.daraz.com.np/products/mi-redmibook-15-core-i3-11th-gen8-gb256-gb-ssdwindows-10-home156-inch3962-cms-fhd-anti-glarems-officecharcoal-gray18-kg-thin-and-light-laptop-i114069837.html,79999.0,79999.0,0.0,Dark Grey,Mi,6,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/acer-i3-14th-gen-8gb-ddr5-512gb-ssd-gen-4-intel-graphic-integrated-156-inch-display-steel-gray-color-i145313285.html,70000.0,70000.0,0.0,Grey,Acer,I3 14Th,Unknown,Unknown,512GB SSD
https://www.daraz.com.np/products/ideapad-slim-3-13th-gen-13420h-intel-core-i5-8gb-ddr5-ram-512gb-nvme-ssd-intel-integrated-graphics-156-fhd-tn-display-arctic-grey-i137654311.html,80000.0,80000.0,0.0,Grey,IdeaPad,Slim 3 13th Gen 13420H Intel Core ,i5,Unknown,Unknown
https://www.daraz.com.np/products/dell-laptop-latitude-3440-i5-12th-gen-i133081684.html,90000.0,90000.0,0.0,Grey,Dell, ,i5 -1235U,8GB RAM,512GB SSD
https://www.daraz.com.np/products/dell-vostro-14-3430-13th-gen-i5-1335u-8gb-512-ssd-1yrs-warranty-i129113645.html,85000.0,91000.0,0.0,Light Grey,DELL, 13th gen I5,Unknown,Unknown,Unknown
https://www.daraz.com.np/products/asus-rog-strix-g16-g614jv-core-i7-13650hx-rtx-4060-16gb-ram-1tb-ssd-16-wuxga-165hz-display-2-year-warranty-rog-bagpack-mouse-i128132397.html,263500.0,263500.0,0.0,Black,Asus,ROG Strix G16 G614JV Core ,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/asus-rog-strix-g16-2023-g614ju-core-i7-13650hx-rtx-4050-16gb-ram-1tb-ssd-16-wuxga-165hz-display-2-year-warranty-bagpack-mouse-nagmani-international-i128619599.html,244444.0,244444.0,0.0,Black,Asus,ROG Strix G16 2023 G614JU Core ,i7,16GB RAM,Unknown
https://www.daraz.com.np/products/dell-inspiron-15-3530-i5-13th-gen-1335u-8gb-512ssd-intel-uhd-fhd-i130182711.html,87500.0,96000.0,0.0,Black,Dell,Inspiron 15 3530 ,i5 13th Gen,Unknown,Unknown
https://www.daraz.com.np/products/acer-aspire-lite-14-intel-core-i3-n300-13th-generation-8gb-ddr5-ram-512gb-nvme-gen-4-ssd-intel-integrated-graphics-14-wuxga-display-silver-i149598060.html,55555.0,62000.0,0.0,Silver,Acer,Aspire Lite 14 Intel Core ,i3,Unknown,Unknown
https://www.daraz.com.np/products/acer-nitro-5-intel-core-i7-12-gen-16gb-ddr5-ram-512gb-nvme-ssd-nvidia-geforce-rtx-4060-8gb-graphics-156-inch-fhd-ips-144hz-display-i128762135.html,160000.0,160000.0,0.0,Black,Acer,nitro 5 Intel core ,i7,Unknown,Unknown
https://www.daraz.com.np/products/acer-aspire-5-intel-core-i5-13th-gen-8gb-ram-512gb-ssd-156fhd-i146981245.html,85000.0,85000.0,0.0,Multicolor,Acer,Aspire 5 Intel Core ,i5 13th Gen,Unknown,512GB SSD
https://www.daraz.com.np/products/acer-predator-helios-16-gaming-laptop-13th-gen-intel-core-i9-windows-11-home-16-gb-ram-1-tb-ssd-nvidia-geforce-rtx-4080-i128230859.html,365000.0,365000.0,0.0,Black,Acer,Predator Helios 16 Gaming Laptop 13th Gen Intel Core ,i9,Unknown,Unknown
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-windows-11-156-inch-hd-10th-gen-i3-8-gb-ram-1-tb-hdd-i149349735.html,75000.0,75000.0,0.0,Grey,Lenovo,6 inch HD 10th Gen ,i3,Unknown,Unknown
